X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17
-0.2113987251591447,-0.3322573217545312,0.6011892745425287,-0.393209578210488,-0.6666666666666666,-0.3243876554500392,0.4559918345705204,-0.5770546682281998,-1.6328166541317792,0.3548306019037061,-0.9977692212960042,-0.1919771490182056,-1.2390566936855787,0.0136703162422612,-0.2202390630749708,-1.1034964619937475,0.2832902987827374
-0.3497613077761764,-0.3322573217545312,0.6011892745425287,-0.3627675812541466,-0.6666666666666666,-0.3148148071432287,0.5196183457051969,-0.8566217420491672,-1.6655321324011914,0.3250452745256463,-0.9888191416404958,-0.260776888285798,-1.2553997859113393,0.0057803154384832,-0.0892856084897809,-0.7001976628078298,0.2773884175581003
-0.0781023303789362,-0.3322573217545312,0.6011892745425287,-0.4527464091793501,-0.6666666666666666,-0.3336431763462967,0.6638390243902444,-0.5519658454523619,-1.6887787196165391,0.3717415702339751,-0.9973272975369674,-0.1846012095769972,-1.2482253463234607,0.0052276022377075,-0.0440485367293863,-0.6941574306481283,0.2331213574326858
0.1224690762352963,-0.3322573217545312,0.6011892745425287,-0.3348979326717329,-0.6666666666666666,-0.3150398361894571,0.4856841993637324,-0.4731154609177417,-1.6850226973134026,0.36241042904984,-1.0088650030900326,-0.1754495430521062,-1.2471263520574756,0.0109062205659369,-0.1619047368272068,-1.3553259702106857,0.2311560309848784
-1.3371357443281628,-0.3322573217545312,0.6011892745425287,-0.3640302698512728,-0.6666666666666666,-0.3256417201200385,0.4612935312831392,-0.3118237290110245,-1.6390114240999754,0.3578912522919136,-1.017725449621532,-0.1611590703413814,-1.2467426868643243,0.0082342878957797,-0.0714289475918929,-1.0621445085079024,0.2326344522316505
-0.5677768830207746,-0.3322573217545312,0.6011892745425287,-0.3491535627424615,-0.6666666666666666,-0.3143748571301662,0.4093319194061508,-0.4587793263139498,-1.6471911124315337,0.3413069866524988,-1.0199560410696964,-0.1247178217365144,-1.248715999864897,-0.0078725216129523,0.0928561507263846,-0.9301895864701886,1.698756178531908
-0.2598110489334074,-0.3322573217545312,0.6011892745425287,-0.30678150095421,-0.6666666666666666,-0.3143710458871154,0.7083775185577955,-0.487452065296894,-1.6415968475238834,0.3854306114197561,-1.0041781144998223,-0.249298103028247,-0.9714830643975936,-0.6711521978029977,0.1154755094638454,-0.978046286779484,1.9874585023976423
-0.608780651724106,-0.3322573217545312,0.6011892745425287,-0.3130040756105659,-0.6666666666666666,-0.3296102183734538,0.5588551431601277,-0.5770546682281998,-1.646759974594919,0.3564271335514506,-1.0048514864648668,-0.4658802332243187,-0.5570753913923016,-0.4645137335458901,0.1238087495400218,-0.9487745406912154,1.9859830320914804
-0.552353528612335,-0.3322573217545312,0.6011892745425287,-0.3497830011423715,-0.6666666666666666,-0.3014759535833647,0.467656839872747,-0.6451561227936395,-1.6616039356825654,0.3377850558774798,-1.0036248359404845,-0.667106823420412,-0.7159777207961149,-0.217935053418128,0.1107131407671795,-0.9896619795133108,2.0140169679085247
-0.5648420946792609,-0.3322573217545312,0.6011892745425287,-0.3283910717132502,-0.6666666666666666,-0.3130980907080789,0.4485687168610816,-0.641571736811173,-1.6698521662746364,0.3444396162641473,-0.9995616341017316,-0.7001316985629996,-0.8025248254954728,-0.3072651064899828,0.1238087495400218,-0.9613195196743672,2.0031958686831466
-0.7048861658728107,-0.3322573217545312,0.6011892745425287,-0.320403020099301,-0.3333333333333333,-0.286774000661001,0.6033936373276788,-0.7347620141524506,-1.6510514686875344,0.3983031664769839,-0.992927035204032,-0.619213641716365,-0.8092912164991956,-0.4726725431176528,0.1047615787536939,-0.9478453829028032,1.9599144227222431
-0.477770344172802,-0.3322573217545312,0.6011892745425287,-0.3527831315427279,-0.6666666666666666,-0.3028133684818289,0.6765646871686111,-0.5842229704177759,-1.6436037555544407,0.3406849707065755,-0.9930269049800856,-0.6542573482161247,-0.7343180117932259,-0.811919272092338,0.0738093090829612,-0.9603904903468692,1.921062338620436
-0.5398866846526819,-0.3322573217545312,0.6011892745425287,-0.3720024594699907,-0.6666666666666666,-0.3377430796318622,0.4729585365853658,-0.6702449455694774,-1.6981381301998866,0.3945485209194128,-1.0068066870055608,-0.6074111957102142,-0.7731396048037028,-0.7366692369022252,0.0702371211318305,-0.9418051507431016,1.907783105865
-0.2763915992383111,-0.3322573217545312,0.6011892745425287,-0.3309427626050144,-0.6666666666666666,-0.3119273762665421,0.4634149522799576,-0.5949751888144617,-1.6491856220327128,0.3276242594336864,-1.006418193576711,-0.634049971661749,-0.7501998100708006,-0.5400696545754344,-0.0035721879511306,-0.9589965609728812,1.8763083732939911
-0.3072610175309765,-0.3322573217545312,0.6011892745425287,-0.4070074237211728,-0.3333333333333333,-0.3191841487418786,0.4061507953340399,-0.7956918781008089,-1.681804720058672,0.3684723785367511,-1.0084268244475956,-0.6379416898206745,-0.7519984583725446,-0.4953925779912882,0.0154759702639129,-0.9390174204560394,1.861553670232388
-1.3698893908652108,-0.3322573217545312,0.6011892745425287,-0.3162883693518478,-0.6666666666666666,-0.3247492264212244,0.7051962884411461,-0.9247269548174756,-1.6641802357339133,0.3187529554439133,-0.9966709034338516,-0.6378572387577088,-0.7449474286003614,-0.5602398462784615,-0.096428667820422,-0.9896619795133108,1.8320413131685769
-0.5614613448930065,-0.3322573217545312,0.6011892745425287,-0.3052458384856639,-0.6666666666666666,-0.3221827684919224,0.5556739130434784,-1.136192104297643,-1.7087118850642231,0.3646509853283702,-1.00263312906427,-0.6328967636999817,-0.7529703106711491,-0.5335181360508691,-0.1619047368272068,-0.9264723130119734,1.82663223902619
0.2467277578992122,-0.3322573217545312,0.6011892745425287,-0.394349305604271,-0.6666666666666666,-0.3517407811208904,0.4782610816542952,-0.9713202143866816,-1.710013954081366,0.3477324402377383,-0.9974359059184248,-0.6130817156274443,-0.7504618071190415,-0.5509967972031159,-0.2916676815239569,-0.9501684700652032,1.820240501659908
-0.2808433147376194,-0.3322573217545312,0.6011892745425287,-0.3920753840708572,-0.3333333333333333,-0.2989018731679611,0.4496293743372216,-0.7956918781008089,-1.6719173235299989,0.3643517032940642,-0.6777185473716348,-1.0249940300067746,-0.4939873481301955,-0.7101800528798481,-0.2023820730341783,-0.7908005028987852,1.813845813353009
-0.8279336754949227,-0.3322573217545312,0.6011892745425287,-0.3549163854595182,-0.6666666666666666,-0.3275330909106556,0.5705201484623543,-0.8387012214629087,-1.6832085497697546,0.4590480386901852,-0.7123032011446562,-0.5722360981149168,-0.3930610094213815,0.0398242176042734,-0.2023820730341783,-0.976652357405496,1.786794540759871
-0.2822391246912326,-0.3322573217545312,0.6011892745425287,-0.3268450805036233,-0.6666666666666666,-0.330505363371782,0.6574765641569472,-1.111103751297165,-1.7428108409059306,0.3567911788469475,-0.746309858588765,-0.5299259105905121,-0.5114354060646337,-0.1535342990056583,-0.1845240955646677,-1.1067488354054726,1.7444957580228742
-0.0322693422817475,-0.3322573217545312,0.6011892745425287,-0.3409272123164348,-0.6666666666666666,-0.3186519003644938,0.4878046659597034,-1.1541163830867704,-1.5687864861798468,0.3847934419531082,-0.7497471266061,-0.5489259649097631,-0.5943414235807414,-0.3059062318214754,-0.1023815464055301,-1.2614707567080046,1.7430232386573226
-0.5339769549834827,-0.3322573217545312,0.6011892745425287,-0.3416617825452029,-0.6666666666666666,-0.3227808022384907,0.4443268292682937,-1.0358339945421495,-1.737603734500503,0.3662527485487453,-0.7505615646298193,-0.6193380635494249,-0.4659641139930984,-0.4034406462957285,-0.0166668092952595,-1.221512347213407,1.6451493913685025
-0.2359825555022489,-0.3322573217545312,0.6011892745425287,-0.3228327334773497,-0.6666666666666666,-0.3173244278392071,0.4825029692470846,-0.8745455510629376,-1.552163935308273,0.3675207735150732,-0.74554036196427,-0.6215633080629237,-0.5071832412456008,-0.156021640827257,-0.0750011355430235,-1.284702270636572,-0.4810033198081846
-0.1802801608785361,-0.3322573217545312,0.6011892745425287,-0.3494050184032966,-0.6666666666666666,-0.3314901554349184,0.6765646871686111,-0.6379878206040633,-1.6147727286018916,0.3273836070926591,-0.7600811516832758,-0.6553537771865294,-0.5100430646762603,-0.2512578065442883,-0.0892856084897809,-1.1857358543016878,-0.0649206934710394
-0.0457505428264106,-0.3322573217545312,0.6011892745425287,-0.3617225339869378,-0.6666666666666666,-0.3232485908964455,0.516437221633086,-0.4910359815040035,-1.6422579411355338,0.3742155628912825,-0.7573419734005584,-0.6268335053442966,-0.498006129063901,-0.2623766905985917,-0.2880954935728263,-0.9715415399560337,1.551701954998158
-0.4665130266407659,-0.3322573217545312,0.6011892745425287,-0.4197273913233535,-0.6666666666666666,-0.3205520535847492,0.467656839872747,-0.4731154609177417,-1.6534672909548809,0.3301552581927667,-0.7516548890031692,-0.5929532557217131,-0.4971347960506625,-0.2043942420897047,-0.2023820730341783,-0.83447554354703,1.530552563629662
-1.3650762984903888,-0.3322573217545312,0.6011892745425287,-0.3306041274510093,-0.3333333333333333,-0.303307835841144,0.4146345705196186,-0.3333286355797528,-1.6718967374585818,0.342068451068898,-0.7575457077437084,-0.6052273568149648,-0.4968309989035563,-0.2753314193619373,-0.19761970433751,-0.8999884256716808,-6.333211066027297
-0.5579199831620755,-0.3322573217545312,0.6011892745425287,-0.3674281797444413,-0.6666666666666666,-0.3131574135346999,0.7094381760339356,-0.6523244249832156,-1.6987217921110918,0.3788720233310094,-0.7505071356018708,-0.6256286428488711,-0.49842661815367,-0.2856584431046378,-0.1619047368272068,-1.0142874228158665,1.6510512725931397
-0.9481727799450996,-0.3322573217545312,0.6011892745425287,-0.3470081356665396,-0.3333333333333333,-0.3158413571737071,0.6023329798515389,-0.641571736811173,-1.6887019897139848,0.3509789016538754,-0.7544522414304384,-0.6031699895358578,-0.4972922928517403,-0.2497251993124306,-0.1166673359239077,-0.8693230071312509,1.6053116931021787
-0.0237743527244004,-0.3322573217545312,0.6011892745425287,-0.332693361257004,-0.6666666666666666,-0.3328883845159786,0.4814423117709445,-0.9390630894212676,-1.6588624791946196,0.3757024119128317,-0.7385731967123115,-0.6757817104004976,-0.5072476830646837,-0.2546381761152939,-0.1285714473795945,-0.9185736368145346,1.5999026189597971
-0.8098421222432983,-0.3322573217545312,0.6011892745425287,-0.3548103929022371,-0.6666666666666666,-0.3157694406743947,0.4188763520678695,-1.114687667504275,-1.6486885151945112,0.3401742609783533,-0.7433250006569543,-0.6070303460136336,-0.5011182459484219,-0.239949829425608,-0.1571436847021611,-0.9171797074405468,1.5930151235706385
-0.0995703548199278,-0.3322573217545312,0.6011892745425287,-0.3473279577564335,-0.6666666666666666,-0.3096643264253433,0.7041356309650062,-1.0860111703184652,-1.6488946098413138,0.3627039383143461,-0.7468231892376828,-0.5966104786960922,-0.5032415914467048,-0.2384132496503818,-0.1023815464055301,-0.8539901694001226,1.6658059756547428
-0.5251100566198241,-0.3322573217545312,0.6011892745425287,-0.3630837145079409,-0.6666666666666666,-0.3177731602819079,0.5630970307529171,-0.9677358284042152,-1.650644659844413,0.3545576581316109,-0.76029262593407,-0.5864704067692034,-0.4978921740324718,-0.2408984727821851,-0.1619047368272068,-0.9645718930860928,1.6702323865732234
0.2826149829715947,-0.3322573217545312,0.6011892745425287,-0.3595676388983597,-0.6666666666666666,-0.3267998408888863,0.4718986214209979,-1.0573384313355176,-1.662501769115514,0.3553676498941391,-0.7614296433344432,-0.5894462818472238,-0.5029833265501477,-0.2381494727706635,-0.1523813160054951,-0.8651412190092865,1.6943297676134277
-0.073247110280919,-0.3322573217545312,0.6011892745425287,-0.444003129854471,-0.6666666666666666,-0.3207391359066887,0.4475080593849416,-1.114687667504275,-1.6458052955329423,0.3625083857373796,-0.7593144014776225,-0.6053790407630111,-0.4986714473041639,-0.2568040067602087,-0.192857335640844,-0.9222906533509228,1.771054223533757
5.511582038351527,-0.3322573217545312,0.6011892745425287,-0.1941837137517293,-1.0,-0.3349515926563295,0.5874868504772013,-1.5161177576494675,-1.6625445787867563,0.3591370881743226,-0.7638307624252184,-0.6038386287771099,-0.5036867127375901,-0.2339446680324266,-0.1666671055238728,-0.8716459658327372,1.7931892290667693
-3.92488116814252,-0.3322573217545312,0.6011892745425287,-0.3416983020225961,-0.6666666666666666,-0.3009702182011188,0.6839876988335113,-0.910386592235458,-1.6295530600142494,0.3691329998807109,-0.7511243308178831,-0.6248630488678528,-0.5047297247283101,-0.2470802799371858,-0.1392866946613685,-0.856313128101609,1.7887628181482886
-0.9863217371564136,-0.3322573217545312,0.6011892745425287,-0.3632197095988387,-0.6666666666666666,-0.2930370329373413,0.4612935312831392,-1.3225726589802016,-1.601789467651214,0.3428595009305205,-0.3482616385896313,-1.016549128688457,-0.1328775380886284,-0.624666554640942,-0.2154766943783048,-0.8126380874533643,1.6972836591663614
0.5286375951915798,-0.3322573217545312,0.6011892745425287,-0.384318991364006,-0.6666666666666666,-0.3275659007421377,0.4273593849416762,-1.3655820023422982,-1.6381379196605184,0.3151211616436425,-0.535664277261468,-0.451528676977759,-0.1989174645229439,0.1157551467278765,-0.1154771551783724,-0.6881171984884267,1.683018812246409
0.6684604958383623,-0.3322573217545312,0.6011892745425287,-0.5327716506551727,-0.6666666666666666,-0.3496951378398161,0.5970312831389185,-1.0931832307109035,-1.6451278266372096,0.355270595201881,-0.506521777260063,-0.4808174124973229,-0.3156905192834981,-0.234343776222923,0.0202373515318631,-0.6964803893496142,1.6692467724087068
-1.4730476782975668,-0.3322573217545312,0.6011892745425287,-0.2967455304985914,-0.6666666666666666,-0.3031838875888762,0.6246022269353136,-1.4050107179247937,-1.6377872546485364,0.3404058933665682,-0.5103038456792245,-0.5298515034646462,-0.236290485059667,-0.4144316144535415,0.0476190789659899,-0.6602392533132319,1.6677713021025502
-1.4242436983467432,-0.3322573217545312,0.6011892745425287,-0.3854916723602837,-0.6666666666666666,-0.3159324955944903,0.4846235418875924,-1.2007096426559765,-1.6384242531993227,0.3373658084707729,-0.5049730467079074,-0.6122365900628571,-0.2569352553168068,-0.2262940791757016,0.0833327299046729,-0.7257521354378832,1.6279336038362262
-0.3342230894974698,-0.3322573217545312,0.6011892745425287,-0.3705811509205529,-0.6666666666666666,-0.3548621891796629,0.4453874867444337,-1.1863735080521844,-1.625568719464484,0.3273247970003239,-0.5060653723834977,-0.6183168616181197,-0.2627753262724759,-0.233264833443836,0.0785703612080069,-0.7308630813482593,1.5969487274068632
-1.646291028350065,-0.3322573217545312,0.6011892745425287,-0.3336567622851933,-0.6666666666666666,-0.3199818584830755,0.4931072110286327,-1.401426801717684,-1.618110245430421,0.3530976885694419,-0.5046110187697125,-0.6237865027933415,-0.2635705233913532,-0.2359259078287831,0.0654757398638803,-0.7085608536690173,1.5999026189597971
-0.5830017763582369,-0.3322573217545312,0.6011892745425287,-0.2788471747788388,-0.6666666666666666,-0.3268391132629333,0.6723227995758216,-1.2150462470351286,-1.6423159564277112,0.3453138300906978,-0.4993021911491269,-0.628430286364945,-0.2544683030534528,-0.2557049364280491,-0.0250000493714359,-0.7118132270807429,1.5836724455920372
-0.2679186609110772,-0.3322573217545312,0.6011892745425287,-0.3367469002863965,-0.6666666666666666,-0.307019489454164,0.4878046659597034,-1.0573384313355176,-1.6514157017920423,0.3235674454569088,-0.5024927808196089,-0.6344886252412334,-0.2544827340399663,-0.2820436934748455,0.0333329603047078,-0.659310223985734,1.5994098118775364
-0.0256444286867746,-0.3322573217545312,0.6011892745425287,-0.2861456599644416,-0.6666666666666666,-0.3280678248813329,0.434782396606575,-1.3010644639839648,-1.6483860403042556,0.3397384168584718,-0.4990155648918538,-0.6515456901773375,-0.2481632059979159,-0.2574202806548919,-0.007143059330641,-0.7262167785625457,1.5792460346735568
-0.7813733259269716,-0.3322573217545312,0.6011892745425287,-0.3939881685500535,-0.6666666666666666,-0.3324598682320684,0.50265164369035,-1.2974805477768585,-1.6447521308338433,0.350003303557717,-0.4923065630109939,-0.6279938875468507,-0.2492320942403123,-0.2622908836618162,-0.007143059330641,-0.670925788258647,1.572851346366659
-0.7761866791316477,-0.3322573217545312,0.6011892745425287,-0.337148491576513,-0.6666666666666666,-0.311091719801054,0.6998937433722168,-1.032249608559683,-1.6181556283605911,0.3652628989271438,-0.4962239549767074,-0.6365835035507371,-0.2496991108210804,-0.2428632927326154,-0.0750011355430235,-0.7661750595962299,1.5659638509775002
-0.6086160903053827,-0.3322573217545312,0.6011892745425287,-0.337486143040892,-0.6666666666666666,-0.301182653574658,0.5312833510074235,-1.2652234228114445,-1.5522479171223496,0.3381411636145023,-0.4941029706077621,-0.6743132458007632,-0.2469151744746704,-0.2576718750682766,-0.0297624180681018,-0.6927635012741399,1.5443246034673588
-0.3422625730477879,-0.3322573217545312,0.6011892745425287,-0.3742857260548594,-0.6666666666666666,-0.3066125149788052,0.4432661717921538,-1.125439885900961,-1.6355597481481323,0.3569080774353922,-0.5078350648151715,-0.6228997666321959,-0.2482069965776779,-0.2276063426686775,-0.0392861680327203,-0.7229644051508205,1.5438347473257132
-0.8937138114012614,-0.3322573217545312,0.6011892745425287,-0.4122956161933267,-0.6666666666666666,-0.3196973409040071,0.4623541887592792,-1.1290242718834271,-1.631154094932202,0.3215742162844873,-0.5188509507883563,-0.6198728519554418,-0.254817632451108,-0.2369754537869384,-0.0797621876680692,-0.7285399941858596,1.526618959793437
-0.6935926448286533,-0.3322573217545312,0.6011892745425287,-0.3182491087003489,-0.6666666666666666,-0.3218743892172293,0.7083775185577955,-1.111103751297165,-1.6439321969665983,0.3135883108627511,-0.509664679112479,-0.6246644248872361,-0.2585278888455752,-0.2056906154092043,-0.0619051976272744,-0.7067024096312802,1.5546528956104764
-0.4547113399355937,-0.3322573217545312,0.6011892745425287,-0.3642572562326433,-0.6666666666666666,-0.3208137037055128,0.5440090137857901,-1.3118166823806503,-1.633919646481012,0.3411071044981826,-0.5100893753351474,-0.6079562330316399,-0.2566951535584486,-0.2467902842712308,-0.0571428289306084,-0.7582763833987911,1.532030984876434
-0.6931746588250958,-0.3322573217545312,0.6011892745425287,-0.3723214208314616,-0.6666666666666666,-0.3348138907878336,0.4220575821845174,-1.1827891220697146,-1.6458490409347033,0.3525546874101525,-0.5051568070958474,-0.6282535950633025,-0.2472824182004095,-0.2661744420595931,-0.0523817768055627,-0.7587408980625399,1.5236709701217286
-0.0925175815362765,-0.3322573217545312,0.6011892745425287,-0.3328293563479001,-0.6666666666666666,-0.3315483183180003,0.5821850477200425,-1.34049317956646,-1.6154686781753738,0.3339274024587934,-0.4955925283176061,-0.6383161851897018,-0.2470129568487992,-0.2535732696561101,-0.1202382073034181,-0.7406204585052627,1.5148151973441577
-0.6427737748669777,-0.3322573217545312,0.6011892745425287,-0.3346118019515555,-0.6666666666666666,-0.3155974376184416,0.659597136797455,-1.121855969693851,-1.594128174027165,0.35077992149484,-0.4880958035781212,-0.6116718748238472,-0.2522807645462004,-0.2645237178715574,-0.0571428289306084,-0.7224997620261581,1.5285872371818543
-0.7657409785167534,-0.3322573217545312,0.6011892745425287,-0.314238606092126,-0.6666666666666666,-0.2856349361074072,0.4803816542948045,-1.0645067335250935,-1.6421510339237424,0.3520824026809098,-0.488923474347168,-0.629934622168609,-0.2543735064006711,-0.234647808208783,-0.107143915102196,-0.7280754795221104,1.5049797122832904
-1.8098120897843804,-0.3322573217545312,0.6011892745425287,-0.3857805082269349,-0.6666666666666666,-0.3335079600710958,0.4125131495228002,-1.0286656923525734,-1.6989992362099666,0.3682057487316251,-0.4932228682062882,-0.6132875138488464,-0.2564483339270562,-0.2409943434954952,-0.0750011355430235,-0.7582763833987911,1.532030984876434
-0.7138857007399586,-0.3322573217545312,0.6011892745425287,-0.3279942759100624,-0.6666666666666666,-0.3290198071129872,0.693531389183458,-0.6881687545832446,-1.647730093210458,0.3512034984788973,-0.4997471110014483,-0.6185083113579511,-0.2585137066691751,-0.2188654230752057,-0.0797621876680692,-0.6988037334338414,1.5394053854666228
-0.3312682246628703,-0.3322573217545312,0.6011892745425287,-0.4010324929283492,-0.6666666666666666,-0.3392664169087268,0.6012731707317078,-0.7347620141524506,-1.6901388039258591,0.3504795570661967,-0.5070560805619523,-0.6020534726912521,-0.2521172963024267,-0.263083008809643,-0.1023815464055301,-0.7206413179884209,1.5172762818148309
-0.6072160017548822,-0.3322573217545312,0.6011892745425287,-0.3412461736779058,-0.6666666666666666,-0.3253434489247419,0.4559918345705204,-0.6379878206040633,-1.6879391354083957,0.3650824998709013,-0.5253444836273794,-0.6002713912800177,-0.2445014675753465,-0.2569242424061841,-0.1023815464055301,-0.6909049287754889,1.5054725193655514
-0.1722268541690465,-0.3322573217545312,0.6011892745425287,-0.3142367616740754,-0.6666666666666666,-0.3257935070172009,0.4072114528101799,-0.9462313916108438,-1.6170750935438118,0.3308579125168306,-0.5214358302670699,-0.6009517142848353,-0.2487003870303494,-0.2544157136866168,-0.1333341452191673,-0.7313278529338355,1.4985850239763978
-0.8545119902329525,-0.3322573217545312,0.6011892745425287,-0.3259810321277339,-0.6666666666666666,-0.3183862732944602,0.7168612937433728,-0.9820724327833674,-1.6399637638356557,0.3757062002930129,-0.4976031565840101,-0.6682368688333563,-0.2507087822567529,-0.2752779224445643,-0.0750011355430235,-0.7076316958806056,1.49219328661011
-0.2655723442029185,-0.3322573217545312,0.6011892745425287,-0.2965728929690974,-0.6666666666666666,-0.3125746247603348,0.5471902439024395,-0.960567526214639,-1.6488749595004153,0.4015193208516726,-0.5099151025759334,-0.6118657843033763,-0.2533275086886041,-0.2629092762462947,-0.1023815464055301,-0.7067024096312802,1.489239395057176
-0.6211471132183406,-0.3322573217545312,0.6011892745425287,-0.3539773307495922,-0.6666666666666666,-0.2994846619423262,0.4559918345705204,-0.8924660716491961,-1.6304955745794787,0.378716158546416,-0.5040557428148533,-0.5794775717859655,-0.2482326240192445,-0.2918876559438437,-0.1559531748137213,-0.7317923675975847,1.497112504610846
-1.3343796696873846,-0.3322573217545312,0.6011892745425287,-0.3496056910871518,-0.3333333333333333,-0.3061927811245357,0.3881234358430545,-0.910386592235458,-1.6420116100764155,0.3573763933853974,-0.5284114844499945,-0.541942558928702,-0.2411805990066128,-0.3025290402851647,-0.1297619572680343,-0.8298294976831435,1.489732202139437
-0.1399915761009785,-0.3322573217545312,0.6011892745425287,-0.3530149134110289,-0.6666666666666666,-0.3281765281613975,0.7359493107104997,-1.078842868128889,-1.6463835769936637,0.3367677855993295,-0.5277171398319802,-0.5768292520444019,-0.2440819737260259,-0.2750475149291481,-0.1202382073034181,-0.837263402295006,1.4690756178531914
-0.4473027848646625,-0.3322573217545312,0.6011892745425287,-0.3488167720065054,-0.3333333333333333,-0.3420226084594824,0.5906680805938491,-1.1935413404664004,-1.586509924006987,0.3561859400132546,-0.5129743634909044,-0.6001299562473803,-0.2523061431776552,-0.2512405921896884,-0.1107147864817064,-0.7657105449324807,1.4587473257100738
-0.1546520237722151,-0.3322573217545312,0.6011892745425287,-0.3514387967065839,-0.3333333333333333,-0.3190108200361672,0.4453874867444337,-1.125439885900961,-1.6491311157299826,0.3411715069612613,-0.5084732326841555,-0.5922870762201585,-0.2484423709439057,-0.2472357388010347,-0.1833335856762279,-0.7508422218651011,1.4617012172630075
-1.0151742907012036,-0.3322573217545312,0.6011892745425287,-0.3871446398168177,-0.6666666666666666,-0.3296014359438155,0.3775190880169678,-1.3297409611697777,-1.6628051797362895,0.3212292932889518,-0.5055577842467026,-0.6117509964508008,-0.2504278756399779,-0.2092849726496999,-0.19761970433751,-0.7071669242950294,1.4631737366285544
-0.5872704995599227,-0.3322573217545312,0.6011892745425287,-0.3141814291325711,-0.6666666666666666,-0.333214660062389,0.72534506892895,-1.4229312385110553,-1.6696282927479735,0.3773395333482308,-0.506673079970784,-0.6270407384138567,-0.2491552119156161,-0.2285589585686232,-0.1869057736273585,-0.7341154547599849,1.3889103651789034
0.0447503385234088,-0.3322573217545312,0.6011892745425287,-0.3226750972146658,-0.3333333333333333,-0.3202118587158913,0.3817601272534466,-1.2903122455872824,-1.6371097857528036,0.3201782883872841,-0.4947905740158939,-0.6322092664543774,-0.2517321382486021,-0.2118684500208345,-0.1476199347375449,-0.6899756425261638,1.5251434894872753
